51882,4G,86.0,78.0,366.0,28.0,88.0,185.0
58900,3G,67.0,139.0,401.0,123.0,137.0,109.0
55733,2G,112.0,73.0,392.0,0.0,90.0,188.0
53536,4G,94.0,85.0,367.0,30.0,74.0,222.0
50670,4G,89.0,105.0,403.0,52.0,123.0,206.0
56775,4G,123.0,101.0,394.0,0.0,131.0,82.0
45450,4G,90.0,89.0,392.0,33.0,83.0,251.0
56536,4G,105.0,94.0,405.0,110.0,119.0,57.0
52548,3G,108.0,73.0,431.0,0.0,149.0,261.0
54504,3G,81.0,77.0,407.0,40.0,121.0,184.0
41263,4G,98.0,94.0,386.0,23.0,84.0,194.0
41619,3G,71.0,138.0,401.0,74.0,178.0,225.0
43108,4G,112.0,102.0,369.0,97.0,115.0,235.0
43869,4G,131.0,110.0,385.0,0.0,86.0,165.0
41741,4G,80.0,105.0,396.0,0.0,109.0,102.0
54541,4G,66.0,71.0,387.0,16.0,74.0,214.0
44472,3G,82.0,72.0,405.0,0.0,101.0,186.0
41584,3G,87.0,83.0,387.0,29.0,94.0,175.0
40863,4G,117.0,112.0,425.0,49.0,127.0,161.0
46394,4G,80.0,70.0,403.0,1.0,147.0,190.0
59293,4G,71.0,81.0,389.0,36.0,75.0,193.0
57698,3G,101.0,132.0,372.0,0.0,54.0,217.0
52518,3G,124.0,88.0,396.0,2.0,70.0,168.0
44572,3G,95.0,81.0,387.0,30.0,132.0,170.0
58951,4G,108.0,81.0,413.0,0.0,119.0,184.0
48038,2G,101.0,85.0,382.0,61.0,87.0,171.0
51654,2G,78.0,97.0,386.0,12.0,96.0,237.0
55833,4G,95.0,100.0,386.0,15.0,115.0,204.0
54380,2G,109.0,95.0,389.0,49.0,89.0,171.0
56898,2G,94.0,104.0,379.0,14.0,85.0,181.0
46626,3G,83.0,63.0,391.0,0.0,82.0,219.0
53291,3G,108.0,90.0,377.0,17.0,81.0,222.0
49151,2G,99.0,76.0,381.0,8.0,89.0,138.0
56709,4G,99.0,124.0,385.0,39.0,142.0,169.0
46780,2G,81.0,73.0,376.0,24.0,85.0,232.0
42426,4G,90.0,62.0,412.0,64.0,91.0,183.0
44346,4G,94.0,123.0,369.0,3.0,71.0,218.0
41168,4G,100.0,98.0,371.0,12.0,93.0,146.0
54223,4G,87.0,108.0,406.0,80.0,134.0,188.0
56907,4G,95.0,111.0,413.0,59.0,153.0,164.0
58529,4G,83.0,87.0,418.0,0.0,138.0,230.0
54869,3G,100.0,119.0,398.0,117.0,137.0,205.0
50144,3G,80.0,108.0,383.0,11.0,92.0,181.0
49751,3G,92.0,82.0,382.0,28.0,70.0,174.0
42433,4G,91.0,128.0,384.0,23.0,69.0,147.0
52194,3G,137.0,104.0,414.0,34.0,147.0,287.0
57250,4G,117.0,83.0,378.0,24.0,111.0,207.0
51081,3G,91.0,143.0,402.0,0.0,131.0,148.0
49901,2G,80.0,115.0,387.0,35.0,104.0,159.0
40160,3G,96.0,94.0,379.0,28.0,61.0,199.0
44078,4G,123.0,104.0,388.0,105.0,121.0,255.0
54187,4G,101.0,117.0,378.0,41.0,97.0,218.0
46013,4G,121.0,118.0,397.0,38.0,133.0,149.0
48682,4G,83.0,114.0,385.0,48.0,137.0,103.0
47857,3G,87.0,82.0,368.0,32.0,70.0,212.0
53159,4G,115.0,70.0,402.0,0.0,124.0,162.0
49406,4G,84.0,135.0,379.0,137.0,102.0,137.0
40679,4G,100.0,96.0,387.0,44.0,91.0,152.0
58047,3G,106.0,61.0,386.0,44.0,82.0,165.0
51948,4G,136.0,130.0,397.0,130.0,132.0,218.0
41081,4G,114.0,56.0,377.0,10.0,76.0,196.0
47831,3G,123.0,104.0,419.0,116.0,98.0,201.0
44557,4G,111.0,88.0,407.0,19.0,141.0,219.0
48957,3G,93.0,92.0,373.0,21.0,106.0,234.0
40311,4G,108.0,103.0,414.0,42.0,154.0,216.0
54406,3G,103.0,108.0,369.0,11.0,93.0,180.0
59301,4G,83.0,120.0,390.0,113.0,106.0,185.0
45567,3G,98.0,102.0,376.0,52.0,82.0,231.0
46271,2G,97.0,74.0,381.0,17.0,95.0,175.0
40201,3G,113.0,66.0,390.0,0.0,70.0,219.0
44037,3G,99.0,104.0,368.0,44.0,73.0,171.0
41676,3G,114.0,72.0,419.0,85.0,70.0,213.0
49648,3G,84.0,102.0,390.0,88.0,151.0,202.0
58034,4G,91.0,94.0,396.0,96.0,111.0,154.0
40251,3G,68.0,106.0,382.0,29.0,95.0,188.0
45819,3G,103.0,105.0,399.0,67.0,96.0,122.0
53379,3G,114.0,95.0,407.0,118.0,175.0,141.0
49220,4G,114.0,118.0,405.0,0.0,102.0,208.0
51060,4G,99.0,100.0,409.0,106.0,120.0,236.0
49612,3G,149.0,78.0,397.0,69.0,88.0,163.0
52800,3G,115.0,73.0,397.0,13.0,89.0,183.0
49265,4G,103.0,104.0,391.0,0.0,127.0,223.0
45636,2G,90.0,89.0,387.0,22.0,55.0,183.0
46479,4G,131.0,92.0,402.0,69.0,116.0,192.0
57129,3G,122.0,102.0,400.0,16.0,54.0,249.0
41769,3G,73.0,107.0,422.0,38.0,47.0,203.0
53808,2G,80.0,102.0,397.0,14.0,76.0,153.0
43423,2G,90.0,92.0,376.0,42.0,92.0,184.0
50562,3G,72.0,111.0,376.0,5.0,96.0,183.0
49692,2G,74.0,104.0,389.0,5.0,118.0,172.0
48022,4G,114.0,112.0,392.0,0.0,115.0,154.0
53681,3G,83.0,93.0,372.0,4.0,79.0,198.0
54414,4G,98.0,79.0,380.0,2.0,98.0,190.0
45679,4G,98.0,86.0,377.0,14.0,73.0,162.0
41697,3G,78.0,54.0,398.0,48.0,135.0,226.0
44594,4G,106.0,95.0,399.0,151.0,89.0,170.0
53494,4G,93.0,72.0,371.0,41.0,53.0,159.0
56786,3G,110.0,93.0,382.0,42.0,79.0,169.0
53372,2G,86.0,66.0,371.0,16.0,84.0,126.0
50752,4G,103.0,94.0,402.0,67.0,134.0,144.0
51239,3G,84.0,101.0,364.0,15.0,54.0,172.0
46416,3G,65.0,82.0,375.0,6.0,47.0,159.0
59598,4G,114.0,145.0,389.0,77.0,163.0,140.0
41532,4G,90.0,68.0,381.0,0.0,152.0,182.0
41799,3G,48.0,89.0,417.0,0.0,126.0,181.0
44060,4G,74.0,88.0,385.0,35.0,76.0,199.0
40028,4G,104.0,66.0,382.0,8.0,76.0,220.0
52985,3G,92.0,78.0,409.0,95.0,116.0,153.0
45915,2G,105.0,76.0,383.0,0.0,96.0,122.0
52165,4G,98.0,66.0,390.0,17.0,94.0,192.0
52340,4G,101.0,101.0,398.0,74.0,95.0,126.0
49592,4G,111.0,67.0,408.0,0.0,133.0,202.0
56726,3G,116.0,90.0,374.0,27.0,64.0,223.0
51451,3G,103.0,84.0,382.0,78.0,138.0,230.0
47129,3G,81.0,90.0,376.0,18.0,81.0,179.0
55893,2G,81.0,96.0,385.0,17.0,78.0,85.0
40029,4G,84.0,101.0,391.0,52.0,115.0,175.0
56403,3G,105.0,110.0,382.0,0.0,67.0,176.0
52983,4G,92.0,117.0,415.0,29.0,163.0,176.0
53336,4G,94.0,108.0,371.0,19.0,97.0,189.0
45157,3G,87.0,80.0,396.0,25.0,101.0,172.0
41434,4G,85.0,99.0,375.0,0.0,64.0,183.0
52893,3G,62.0,65.0,392.0,124.0,143.0,159.0
58404,4G,111.0,96.0,380.0,33.0,92.0,203.0
41515,3G,86.0,87.0,388.0,0.0,151.0,158.0
57603,2G,63.0,64.0,372.0,16.0,92.0,208.0
49126,2G,92.0,92.0,376.0,30.0,87.0,162.0
47303,2G,76.0,83.0,386.0,34.0,93.0,218.0
57783,4G,127.0,118.0,380.0,20.0,109.0,164.0
59158,4G,99.0,97.0,372.0,89.0,141.0,163.0
49386,4G,98.0,81.0,366.0,15.0,83.0,186.0
45546,3G,90.0,91.0,379.0,29.0,82.0,126.0
50726,2G,87.0,77.0,365.0,0.0,76.0,152.0
42668,4G,80.0,101.0,374.0,69.0,145.0,170.0
59995,3G,104.0,94.0,398.0,175.0,97.0,201.0
48929,4G,80.0,87.0,384.0,23.0,71.0,121.0
45140,4G,102.0,79.0,396.0,15.0,87.0,203.0
47655,3G,71.0,88.0,382.0,0.0,94.0,206.0
42678,4G,97.0,74.0,394.0,89.0,85.0,196.0
51087,2G,69.0,113.0,386.0,15.0,56.0,150.0
50472,3G,119.0,109.0,403.0,11.0,153.0,112.0
43993,4G,59.0,141.0,391.0,19.0,97.0,219.0
44467,3G,102.0,77.0,402.0,16.0,162.0,232.0
45533,2G,120.0,100.0,371.0,22.0,86.0,200.0
50051,3G,72.0,101.0,377.0,19.0,111.0,194.0
56176,4G,75.0,120.0,395.0,200.0,102.0,120.0
42577,3G,87.0,111.0,394.0,102.0,98.0,194.0
57964,4G,83.0,62.0,370.0,41.0,98.0,180.0
58645,3G,111.0,71.0,391.0,45.0,118.0,150.0
51123,2G,106.0,105.0,374.0,32.0,115.0,202.0
47321,4G,118.0,92.0,386.0,106.0,61.0,187.0
54971,3G,87.0,106.0,377.0,25.0,87.0,201.0
40598,3G,100.0,107.0,376.0,67.0,104.0,204.0
45950,4G,109.0,104.0,423.0,127.0,119.0,168.0
55063,3G,64.0,129.0,384.0,65.0,123.0,188.0
56532,3G,96.0,83.0,366.0,16.0,103.0,189.0
55304,3G,138.0,63.0,404.0,13.0,146.0,163.0
55787,4G,63.0,125.0,378.0,63.0,128.0,177.0
50341,3G,82.0,97.0,405.0,37.0,163.0,113.0
58796,4G,135.0,72.0,412.0,34.0,149.0,101.0
45374,3G,96.0,122.0,384.0,10.0,94.0,178.0
40461,3G,96.0,79.0,366.0,21.0,95.0,166.0
55293,3G,93.0,119.0,374.0,37.0,97.0,217.0
42162,2G,80.0,100.0,389.0,27.0,92.0,225.0
41588,4G,75.0,98.0,386.0,39.0,43.0,150.0
49636,3G,76.0,97.0,393.0,41.0,68.0,212.0
55845,4G,125.0,86.0,409.0,41.0,156.0,112.0
44191,4G,109.0,97.0,398.0,9.0,60.0,195.0
57224,4G,72.0,99.0,384.0,47.0,104.0,185.0
46981,4G,95.0,88.0,373.0,17.0,66.0,156.0
57108,3G,66.0,126.0,401.0,71.0,125.0,187.0
42309,3G,113.0,124.0,413.0,78.0,157.0,151.0
45262,4G,76.0,86.0,371.0,13.0,77.0,171.0
44941,3G,92.0,75.0,389.0,23.0,80.0,143.0
46435,3G,89.0,111.0,380.0,3.0,62.0,175.0
40539,3G,104.0,82.0,384.0,17.0,72.0,135.0
41848,4G,76.0,83.0,377.0,19.0,115.0,174.0
52775,2G,94.0,95.0,371.0,10.0,63.0,163.0
56257,2G,78.0,84.0,381.0,28.0,102.0,165.0
45526,4G,94.0,108.0,385.0,57.0,105.0,112.0
43865,3G,119.0,80.0,393.0,29.0,83.0,195.0
48995,3G,119.0,143.0,392.0,56.0,137.0,166.0
52503,2G,98.0,78.0,389.0,17.0,64.0,166.0
45949,2G,87.0,106.0,392.0,14.0,77.0,197.0
50732,4G,101.0,110.0,419.0,80.0,51.0,162.0
45963,3G,67.0,131.0,413.0,99.0,130.0,189.0
53729,4G,103.0,103.0,390.0,7.0,63.0,212.0
53851,3G,91.0,120.0,365.0,27.0,81.0,177.0
56456,3G,107.0,110.0,410.0,3.0,122.0,135.0
51893,4G,102.0,86.0,405.0,0.0,122.0,160.0
59571,3G,68.0,102.0,385.0,32.0,87.0,197.0
51201,3G,119.0,87.0,387.0,209.0,130.0,168.0
50665,4G,81.0,70.0,370.0,47.0,75.0,166.0
55660,4G,77.0,51.0,400.0,85.0,111.0,211.0
47443,4G,79.0,132.0,390.0,48.0,124.0,187.0
40413,3G,62.0,128.0,390.0,86.0,118.0,189.0
49861,2G,81.0,82.0,384.0,9.0,69.0,133.0
59896,3G,123.0,117.0,400.0,0.0,128.0,196.0
52607,4G,148.0,93.0,406.0,36.0,121.0,247.0
45557,3G,105.0,80.0,392.0,19.0,53.0,194.0
59931,3G,118.0,77.0,391.0,0.0,70.0,207.0
40492,4G,100.0,89.0,396.0,81.0,95.0,170.0
51968,4G,109.0,90.0,382.0,24.0,136.0,209.0
40613,4G,76.0,79.0,420.0,0.0,135.0,214.0
46066,2G,112.0,100.0,393.0,6.0,60.0,195.0
49835,3G,71.0,135.0,420.0,70.0,124.0,149.0
43669,2G,102.0,82.0,387.0,40.0,77.0,203.0
51604,2G,77.0,77.0,382.0,58.0,86.0,179.0
43359,2G,81.0,122.0,377.0,20.0,81.0,219.0
46885,2G,84.0,116.0,391.0,41.0,108.0,236.0
56289,4G,109.0,80.0,389.0,37.0,84.0,267.0
42926,3G,80.0,83.0,427.0,0.0,112.0,198.0
58790,4G,118.0,102.0,401.0,100.0,137.0,168.0
58005,4G,55.0,105.0,417.0,12.0,160.0,193.0
45680,4G,106.0,77.0,367.0,42.0,71.0,177.0
57076,3G,115.0,85.0,382.0,75.0,105.0,108.0
55399,3G,52.0,78.0,392.0,0.0,144.0,190.0
57600,4G,91.0,102.0,390.0,32.0,69.0,213.0
49574,3G,78.0,75.0,380.0,24.0,66.0,210.0
41090,4G,129.0,96.0,386.0,0.0,102.0,126.0
53582,2G,105.0,102.0,394.0,32.0,95.0,212.0
58460,3G,78.0,116.0,401.0,67.0,108.0,156.0
44801,4G,116.0,102.0,381.0,101.0,70.0,181.0
46540,4G,86.0,106.0,370.0,12.0,60.0,178.0
42794,4G,112.0,74.0,409.0,0.0,87.0,192.0
49178,2G,87.0,94.0,380.0,29.0,89.0,259.0
52838,3G,99.0,93.0,367.0,0.0,50.0,181.0
56602,4G,92.0,99.0,380.0,15.0,99.0,193.0
58695,2G,80.0,83.0,391.0,18.0,72.0,167.0
58635,2G,81.0,98.0,375.0,0.0,56.0,188.0
59500,3G,67.0,88.0,370.0,25.0,120.0,176.0
55252,2G,98.0,107.0,386.0,65.0,89.0,221.0
59746,4G,88.0,107.0,400.0,136.0,102.0,189.0
58950,2G,81.0,106.0,378.0,19.0,71.0,188.0
41627,3G,73.0,60.0,373.0,0.0,69.0,188.0
54553,3G,132.0,102.0,403.0,111.0,139.0,95.0
56934,4G,109.0,119.0,397.0,154.0,139.0,210.0
43150,3G,121.0,128.0,401.0,75.0,104.0,156.0
45753,4G,88.0,82.0,386.0,9.0,33.0,183.0
46628,2G,99.0,102.0,386.0,15.0,58.0,230.0
42176,4G,93.0,74.0,390.0,14.0,95.0,248.0
48339,2G,68.0,95.0,382.0,8.0,39.0,203.0
45822,3G,121.0,67.0,405.0,105.0,172.0,212.0
58438,4G,109.0,97.0,390.0,6.0,54.0,220.0
50690,3G,111.0,68.0,390.0,0.0,99.0,129.0
57823,4G,131.0,52.0,403.0,94.0,88.0,111.0
45719,3G,86.0,105.0,394.0,135.0,138.0,170.0
51458,4G,77.0,82.0,402.0,84.0,142.0,152.0
55722,3G,95.0,90.0,412.0,22.0,108.0,172.0
57391,4G,88.0,88.0,400.0,0.0,145.0,276.0
56303,4G,130.0,106.0,386.0,27.0,88.0,232.0
42846,4G,73.0,96.0,367.0,17.0,66.0,161.0
48500,3G,82.0,92.0,395.0,115.0,85.0,210.0
44216,4G,91.0,117.0,401.0,0.0,90.0,224.0
51294,3G,81.0,40.0,403.0,25.0,142.0,210.0
40480,3G,116.0,84.0,399.0,48.0,161.0,98.0
54715,4G,76.0,100.0,373.0,34.0,100.0,216.0
53382,3G,104.0,123.0,384.0,181.0,106.0,200.0
57838,4G,96.0,60.0,369.0,34.0,100.0,189.0
49975,4G,89.0,102.0,371.0,27.0,75.0,162.0
48430,4G,121.0,117.0,386.0,114.0,157.0,138.0
55203,3G,91.0,107.0,376.0,45.0,58.0,175.0
41840,4G,79.0,73.0,403.0,18.0,156.0,241.0
51628,4G,79.0,77.0,391.0,128.0,142.0,208.0
56223,2G,71.0,120.0,373.0,25.0,94.0,176.0
57280,2G,100.0,104.0,369.0,12.0,75.0,218.0
45852,3G,56.0,79.0,404.0,3.0,169.0,122.0
46448,4G,111.0,145.0,407.0,7.0,90.0,210.0
53229,3G,88.0,81.0,377.0,27.0,52.0,197.0
52951,4G,92.0,95.0,378.0,0.0,117.0,164.0
59546,4G,124.0,106.0,379.0,15.0,71.0,204.0
42624,4G,105.0,87.0,385.0,31.0,158.0,132.0
44138,4G,80.0,88.0,374.0,10.0,71.0,191.0
59894,4G,96.0,97.0,387.0,3.0,67.0,159.0
44093,3G,80.0,122.0,391.0,108.0,112.0,218.0
41032,4G,104.0,77.0,377.0,32.0,67.0,190.0
48085,2G,110.0,83.0,370.0,23.0,87.0,170.0
55160,2G,65.0,84.0,379.0,10.0,76.0,171.0
42048,2G,54.0,86.0,392.0,-0.0,70.0,195.0
45135,4G,91.0,97.0,367.0,21.0,119.0,186.0
44012,3G,83.0,111.0,382.0,0.0,61.0,170.0
49373,3G,105.0,86.0,374.0,32.0,104.0,206.0
55378,4G,93.0,103.0,415.0,0.0,90.0,151.0
42062,3G,62.0,97.0,377.0,24.0,76.0,201.0
49829,4G,140.0,98.0,388.0,61.0,107.0,121.0
49131,3G,134.0,111.0,407.0,0.0,122.0,182.0
45320,3G,71.0,95.0,394.0,124.0,86.0,142.0
57408,4G,120.0,141.0,409.0,99.0,132.0,208.0
53600,4G,70.0,136.0,417.0,86.0,111.0,233.0
40092,3G,91.0,92.0,376.0,42.0,94.0,141.0
42585,4G,116.0,121.0,384.0,55.0,111.0,174.0
49274,2G,71.0,85.0,367.0,18.0,82.0,148.0
48289,3G,113.0,66.0,402.0,101.0,108.0,213.0
44237,3G,91.0,79.0,379.0,0.0,96.0,157.0
41535,2G,78.0,116.0,376.0,17.0,56.0,196.0
52731,4G,117.0,119.0,383.0,11.0,70.0,181.0
58104,2G,107.0,84.0,389.0,4.0,88.0,176.0
47692,2G,102.0,85.0,387.0,13.0,64.0,186.0
51035,4G,68.0,127.0,371.0,8.0,77.0,165.0
58731,4G,73.0,105.0,400.0,0.0,165.0,200.0
47193,3G,114.0,110.0,405.0,0.0,132.0,136.0
55940,4G,73.0,104.0,383.0,31.0,89.0,202.0
42477,4G,95.0,108.0,390.0,24.0,82.0,196.0
50686,4G,106.0,64.0,372.0,11.0,92.0,161.0
47143,4G,88.0,107.0,375.0,37.0,91.0,205.0
50909,4G,66.0,97.0,396.0,161.0,114.0,167.0
42325,2G,62.0,83.0,384.0,50.0,67.0,118.0
48540,3G,127.0,92.0,398.0,32.0,131.0,204.0
44309,3G,84.0,99.0,391.0,53.0,67.0,142.0
