START_TIME,GRANULARITY,ENODEB,CELL,UL_TRF,UU_TRF,RATE_RRC,RATE_ERAB,RATE_RADIO,HO_INTRA,HO_INTER,HO,DROP_RATE,RATE_CSFB,UL_PRB_AVG_RATE,DL_PRB_AVG_RATE,MAX_USERS,UL_INTERFERENCE_AVG_PRB
11/23/2017 12:30:00,15,CGGA,2990,5.891,164.21200000000002,99.39200000000001,100.0,99.39200000000001,88.889,100,90.58,0.0,100,NIL,11.658,16,-119
11/23/2017 12:30:00,15,FGDH,5937,28.017,578.755,100.0,100.0,100.0,100,100,100,0.0,100,NIL,28.598000000000003,29,-119
11/23/2017 12:30:00,15,FCBA,5210,51.472,599.059,99.8,99.725,99.52600000000001,99.02,NIL,99.02,0.0,100,NIL,19.616,47,-119
11/23/2017 12:30:00,15,CGDD,2933,74.899,639.169,99.906,100.0,99.906,99.468,94.779,98.181,0.29600000000000004,100,NIL,74.936,112,-111
11/23/2017 12:30:00,15,IABC,8012,117.62700000000001,820.143,99.958,100.0,99.958,99.011,100,99.067,0.085,100,NIL,60.214,90,-112
11/23/2017 12:30:00,15,DBIB,3181,99.564,507.64300000000003,99.58,100.0,99.58,98.611,97.996,98.07,0.332,100,NIL,41.018,73,-112
11/23/2017 12:45:00,15,EBAB,4101,44.434,248.043,99.676,100.0,99.676,97.561,100,97.778,0.0,100,NIL,14.37,20,-119
11/23/2017 12:45:00,15,CEGA,2460,16.266,189.997,100.0,100.0,100.0,100,99.605,99.716,0.0,100,NIL,14.752,26,-119
11/23/2017 12:45:00,15,IIED,8843,19.473,321.638,99.795,100.0,99.795,100,NIL,100,0.0,100,NIL,13.884,47,-119
11/23/2017 12:45:00,15,IGGD,8693,55.803999999999995,559.589,99.656,99.962,99.618,97.809,97.453,97.688,0.18899999999999997,100,NIL,65.01,166,-112
11/23/2017 12:45:00,15,FFAG,5506,57.777,814.569,99.214,100.0,99.214,97.83,97.81,97.828,0.045,100,NIL,56.242,191,-111
11/23/2017 12:45:00,15,BIDD,1833,105.986,486.48400000000004,99.708,100.0,99.708,99.145,96.1,96.419,0.39299999999999996,100,NIL,42.826,69,-112
11/23/2017 13:00:00,15,BBEI,1148,7.1770000000000005,94.52600000000001,99.618,100.0,99.618,91.111,100,91.667,0.382,100,NIL,9.656,16,-119
11/23/2017 13:00:00,15,EDBG,4316,25.173000000000002,305.0,100.0,100.0,100.0,100,100,100,0.14800000000000002,100,NIL,17.276,28,-119
11/23/2017 13:00:00,15,EHII,4788,16.35,259.218,99.678,100.0,99.678,97.778,NIL,97.778,0.0,100,NIL,10.636,40,-119
11/23/2017 13:00:00,15,HHID,7783,90.712,677.312,99.82,100.0,99.82,99.367,98.338,98.841,0.198,100,NIL,74.859,214,-112
11/23/2017 13:00:00,15,DAEE,3044,79.332,541.182,99.82600000000001,100.0,99.82600000000001,99.165,99.038,99.151,0.0,100,NIL,38.431,160,-111
11/23/2017 13:00:00,15,BGEG,1946,54.082,502.35400000000004,99.94,100.0,99.94,97.895,98.42,98.369,0.327,100,NIL,43.949,70,-112
11/23/2017 13:15:00,15,BHHD,1773,5.218,97.85600000000001,100.0,100.0,100.0,91.111,100,91.667,0.0,100,NIL,7.778,13,-119
11/23/2017 13:15:00,15,GHCC,9722,11.957,252.477,100.0,100.0,100.0,98.485,100,99.654,0.0,100,NIL,15.03,28,-119
11/23/2017 13:15:00,15,GGAB,6901,76.71600000000001,598.486,100.0,99.915,99.915,100,NIL,100,0.0,100,NIL,21.184,39,-119
11/23/2017 13:15:00,15,FEDB,5431,61.166000000000004,677.97,99.77799999999999,99.961,99.73899999999999,98.67,98.014,98.407,0.14800000000000002,98.333,NIL,69.222,132,-113
11/23/2017 13:15:00,15,GHEC,6742,88.867,586.374,100.0,100.0,100.0,97.581,98.718,97.778,0.0,100,NIL,41.113,159,-111
11/23/2017 13:15:00,15,EDGE,4364,53.27,548.908,99.70100000000001,100.0,99.70100000000001,97.087,98.116,97.991,0.452,100,NIL,46.155,69,-113
11/23/2017 13:30:00,15,FEBB,5411,10.591,150.93200000000002,99.587,100.0,99.587,90.909,100,92.405,0.0,100,NIL,10.15,15,-119
11/23/2017 13:30:00,15,GBHA,6170,18.999000000000002,251.213,99.713,100.0,99.713,100,99.441,99.598,0.0,100,NIL,15.0,29,-119
11/23/2017 13:30:00,15,DGAG,3909,26.279,294.722,99.869,99.796,99.665,100,NIL,100,0.0,100,NIL,15.21,35,-119
11/23/2017 13:30:00,15,HHDC,7732,68.75,648.734,99.72399999999999,100.0,99.72399999999999,98.841,97.314,98.211,0.151,100,NIL,74.292,147,-112
11/23/2017 13:30:00,15,GGAH,6907,67.66199999999999,454.541,99.949,100.0,99.949,96.463,100,97.19,0.20600000000000002,100,NIL,33.708,248,-112
11/23/2017 13:30:00,15,FEAA,5400,50.121,446.1,99.71700000000001,100.0,99.71700000000001,97.521,97.297,97.33,0.36700000000000005,100,NIL,34.457,71,-113
11/23/2017 13:45:00,15,DGBF,3915,5.4270000000000005,163.362,100.0,100.0,100.0,92.958,100,93.671,0.0,100,NIL,11.665999999999999,12,-119
11/23/2017 13:45:00,15,HDGF,7365,10.69,260.889,100.0,100.0,100.0,100,100,100,0.0,100,NIL,15.72,27,-119
11/23/2017 13:45:00,15,GEBA,9410,13.082,201.0,99.855,100.0,99.855,100,NIL,100,0.0,100,NIL,9.86,34,-119
11/23/2017 13:45:00,15,GCGH,6297,51.216,620.826,99.949,100.0,99.949,98.88,96.217,97.889,0.21899999999999997,100,NIL,73.36,181,-111
11/23/2017 13:45:00,15,HGFB,7951,50.451,392.341,100.0,100.0,100.0,97.094,99.482,97.686,0.161,100,NIL,25.383000000000003,174,-112
11/23/2017 13:45:00,15,CFGE,2564,54.504,658.752,99.51,99.95299999999999,99.463,98.837,97.831,97.926,0.175,100,NIL,47.465,73,-113
11/23/2017 14:00:00,15,HEHB,7471,10.174,156.789,99.60600000000001,100.0,99.60600000000001,83.582,100,87.209,0.0,100,NIL,9.378,14,-119
11/23/2017 14:00:00,15,GHBG,9716,22.655,1123.653,100.0,100.0,100.0,97.778,100,99.588,0.0,100,NIL,51.722,27,-119
11/23/2017 14:00:00,15,EAIC,4082,17.480999999999998,307.578,100.0,100.0,100.0,100,NIL,100,0.0,100,NIL,11.857999999999999,31,-119
11/23/2017 14:00:00,15,FGGI,5998,65.26899999999999,781.459,100.0,100.0,100.0,98.608,95.479,96.85,0.0,101.408,NIL,76.408,96,-111
11/23/2017 14:00:00,15,CIIG,2886,60.753,512.768,100.0,100.0,100.0,100,100,100,0.062,100,NIL,27.002,61,-112
11/23/2017 14:00:00,15,BBIG,1186,64.274,958.9830000000001,99.684,100.0,99.684,94.231,98.315,97.887,0.055999999999999994,100,NIL,56.165,79,-112
11/23/2017 14:15:00,15,EBGD,4163,10.878,219.753,100.0,100.0,100.0,84.211,100,85.484,0.0,100,NIL,10.347999999999999,19,-119
11/23/2017 14:15:00,15,GFGE,9594,14.69,726.6339999999999,99.829,100.0,99.829,100,100,100,0.0,100,NIL,34.57,25,-119
11/23/2017 14:15:00,15,IGDA,8930,166.58599999999998,439.92800000000005,100.0,100.0,100.0,96.875,NIL,96.875,0.0,100,NIL,14.422,32,-119
11/23/2017 14:15:00,15,CICC,2822,54.24100000000001,865.0360000000001,99.86,100.0,99.86,98.071,96.407,97.044,0.10099999999999999,100,NIL,77.36399999999999,86,-112
11/23/2017 14:15:00,15,GFHA,6570,53.221000000000004,645.618,100.0,100.0,100.0,98.011,100,98.263,0.0,100,NIL,31.203000000000003,56,-113
11/23/2017 14:15:00,15,FEAE,5404,46.059,849.665,98.988,100.0,98.988,98.374,97.433,97.543,0.23,100,NIL,62.227,71,-112
11/23/2017 14:30:00,15,EIDI,4838,7.678,176.1,100.0,100.0,100.0,82.759,96.774,85.227,0.345,100,NIL,10.214,16,-119
11/23/2017 14:30:00,15,CFDC,2532,13.718,146.239,99.42399999999999,100.0,99.42399999999999,100,100,100,0.0,100,NIL,10.862,23,-119
11/23/2017 14:30:00,15,GFHD,6573,53.44,320.172,100.0,100.0,100.0,100,NIL,100,0.0,100,NIL,10.73,30,-119
11/23/2017 14:30:00,15,CECH,2427,57.63399999999999,516.481,99.85600000000001,100.0,99.85600000000001,99.755,95.366,97.555,0.155,100,NIL,58.803000000000004,79,-113
11/23/2017 14:30:00,15,BBCA,1120,30.784000000000002,532.621,100.0,100.0,100.0,98.026,100,98.246,0.0,100,NIL,29.549,52,-113
11/23/2017 14:30:00,15,GABC,6012,50.015,1134.087,99.76299999999999,100.0,99.76299999999999,97.872,97.372,97.422,0.379,100,NIL,69.896,66,-112
11/23/2017 14:45:00,15,DGAC,3902,10.526,316.31,100.0,100.0,100.0,91.25,100,93.75,0.0,100,NIL,12.06,15,-119
11/23/2017 14:45:00,15,FEGE,5494,20.719,465.72900000000004,99.755,100.0,99.755,100,100,100,0.248,100,NIL,21.788,26,-119
11/23/2017 14:45:00,15,GDGB,9361,41.11600000000001,271.858,100.0,100.0,100.0,100,NIL,100,0.0,100,NIL,10.024,28,-119
11/23/2017 14:45:00,15,CICG,2829,53.498000000000005,438.723,99.713,99.96,99.67299999999999,97.865,96.761,97.161,1.131,100,NIL,47.431999999999995,287,-112
11/23/2017 14:45:00,15,IIGG,8899,73.444,645.684,98.479,100.0,98.479,97.782,98.529,97.872,0.065,96.552,NIL,35.005,114,-112
11/23/2017 14:45:00,15,BGAE,1604,35.648,738.4580000000001,99.404,100.0,99.404,97.895,98.67,98.59,0.127,100,NIL,44.088,70,-112
11/23/2017 15:00:00,15,IGEG,8649,6.01,157.264,100.0,100.0,100.0,83.544,100,86.022,0.0,100,NIL,7.806,15,-119
11/23/2017 15:00:00,15,GGDH,6637,10.548,169.592,100.0,100.0,100.0,100,100,100,0.0,100,NIL,12.735999999999999,26,-119
11/23/2017 15:00:00,15,IAFE,8054,18.840999999999998,154.44799999999998,99.81200000000001,100.0,99.81200000000001,97.5,NIL,97.5,0.0,100,NIL,8.64,26,-119
11/23/2017 15:00:00,15,FCHF,5275,39.025,373.783,99.95299999999999,100.0,99.95299999999999,98.804,98.238,98.453,0.10300000000000001,100,NIL,44.626999999999995,315,-112
11/23/2017 15:00:00,15,GCGC,6292,35.788000000000004,289.436,100.0,100.0,100.0,99.582,98.592,99.493,0.0,100,NIL,19.279,183,-112
11/23/2017 15:00:00,15,FHEC,5742,31.105999999999998,497.311,99.75399999999999,100.0,99.75399999999999,97.59,97.895,97.865,0.33299999999999996,100,NIL,40.856,63,-112
11/23/2017 15:15:00,15,CCBD,2213,11.409,387.741,100.0,100.0,100.0,85.246,100,86.957,0.0,100,NIL,11.972000000000001,13,-119
11/23/2017 15:15:00,15,BCGE,1294,21.833000000000002,291.934,100.0,100.0,100.0,100,100,100,0.0,100,NIL,15.138,22,-119
11/23/2017 15:15:00,15,FEFA,5450,19.154,151.148,99.81299999999999,99.70700000000001,99.52,98.958,NIL,98.958,0.0,100,NIL,8.646,28,-119
11/23/2017 15:15:00,15,GFAI,9508,81.809,595.626,100.0,100.0,100.0,99.318,97.862,98.606,0.053,100,NIL,51.255,81,-112
11/23/2017 15:15:00,15,BCAG,1209,30.733,404.506,100.0,100.0,100.0,99.577,100,99.61,0.0,100,NIL,20.084,49,-112
11/23/2017 15:15:00,15,ECBC,4212,32.291,577.995,99.759,100.0,99.759,97.959,94.992,95.409,0.32299999999999995,100,NIL,47.04600000000001,67,-112
11/23/2017 15:30:00,15,IIBC,8812,10.22,89.876,99.611,100.0,99.611,88.506,100,90.196,0.0,100,NIL,6.206,18,-119
11/23/2017 15:30:00,15,GHBF,9715,15.043,188.298,100.0,100.0,100.0,100,100,100,0.0,100,NIL,11.702,25,-119
11/23/2017 15:30:00,15,FHDG,5739,7.501,181.34799999999998,99.819,99.118,98.93799999999999,100,NIL,100,0.0,100,NIL,7.78,22,-119
11/23/2017 15:30:00,15,EGBF,4915,112.75399999999999,751.295,99.95,100.0,99.95,94.633,98.343,96.508,0.268,100,NIL,64.185,89,-113
11/23/2017 15:30:00,15,FEAI,5408,24.098000000000003,339.417,100.0,99.898,99.898,99.73,100,99.772,0.136,100,NIL,15.627,53,-112
11/23/2017 15:30:00,15,IDIG,8386,28.839000000000002,427.36300000000006,100.0,100.0,100.0,100,94.318,94.853,0.257,100,NIL,41.326,65,-112
11/23/2017 15:45:00,15,BBAG,1109,6.644,120.699,100.0,100.0,100.0,93.548,100,94.595,0.0,NIL,NIL,7.272,14,-119
11/23/2017 15:45:00,15,GCAD,9203,10.501,133.75799999999998,100.0,99.529,99.529,100,100,100,0.0,100,NIL,9.812000000000001,27,-119
11/23/2017 15:45:00,15,BCFA,1250,10.102,71.697,99.823,99.861,99.684,98.765,NIL,98.765,0.0,100,NIL,5.8,21,-119
11/23/2017 15:45:00,15,HFFG,7559,49.456,610.703,99.911,100.0,99.911,97.95,98.77,98.382,0.43799999999999994,100,NIL,53.803999999999995,231,-112
11/23/2017 15:45:00,15,IGFF,8655,38.977,336.986,100.0,100.0,100.0,98.485,100,98.628,0.068,100,NIL,19.509,129,-112
11/23/2017 15:45:00,15,EDFD,4353,26.415,258.92400000000004,99.81700000000001,99.89399999999999,99.71,89.412,96.467,95.652,0.479,100,NIL,31.239,57,-111
11/23/2017 16:00:00,15,EBDD,4133,2.112,22.616,100.0,100.0,100.0,91.304,100,92.857,0.0,100,NIL,4.164,11,-119
11/23/2017 16:00:00,15,FCDG,5236,6.5,99.09,99.505,100.0,99.505,97.674,100,99.573,0.245,100,NIL,9.328,23,-119
11/23/2017 16:00:00,15,FAIA,5080,25.643,287.802,100.0,99.87799999999999,99.87799999999999,100,NIL,100,0.0,100,NIL,8.914,27,-119
11/23/2017 16:00:00,15,IAGB,8091,86.01299999999999,420.471,99.90899999999999,100.0,99.90899999999999,97.283,99.353,98.06,0.297,100,NIL,48.372,115,-112
11/23/2017 16:00:00,15,GGAI,9608,38.442,253.437,100.0,100.0,100.0,99.181,98.571,99.135,0.265,100,NIL,20.331,102,-111
11/23/2017 16:00:00,15,GEHA,9470,48.924,499.959,99.89,100.0,99.89,96.667,96.384,96.415,0.239,100,NIL,57.0,71,-112
11/23/2017 16:15:00,15,GCDE,6234,5.099,130.203,99.655,100.0,99.655,97.297,100,98.148,0.0,100,NIL,8.582,12,-119
11/23/2017 16:15:00,15,HGCC,7622,6.635,88.185,99.78399999999999,99.81299999999999,99.59700000000001,100,100,100,0.0,100,NIL,7.88,23,-119
